"ITTER107","Territorio","TIPO_DATO4","Tipologia aggregato","BRANCA_ATTIVITAREV2","Ateco 2007","INQUINANTI","Elementi inquinanti/temi ambientali","FREQUENCY","Periodicità","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","PFC","perfluorocarburi","A","annuale","2022M1","Gen-2022","2019","2019",0,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","PFC","perfluorocarburi","A","annuale","2022M1","Gen-2022","2020","2020",0,"p","dato provvisorio"
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","GRHO","effetto serra (ton di CO2 equivalenti)","A","annuale","2022M1","Gen-2022","2019","2019",105859.5,,
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","GRHO","effetto serra (ton di CO2 equivalenti)","A","annuale","2022M1","Gen-2022","2020","2020",103618,"p","dato provvisorio"
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","M73","pubblicità e ricerche di mercato","HFC","idrofluorocarburi","A","annuale","2022M1","Gen-2022","2019","2019",5940.4,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","M74_75","altre attività professionali, scientifiche e tecniche, servizi veterinari","CO2","anidride carbonica (escluso combustione da biomassa)","A","annuale","2022M1","Gen-2022","2019","2019",156359.3,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","M74_75","altre attività professionali, scientifiche e tecniche, servizi veterinari","NOX","ossidi di azoto","A","annuale","2022M1","Gen-2022","2019","2019",368.8,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","N77","attività di noleggio e leasing","NI","nichel (Ni)","A","annuale","2022M1","Gen-2022","2019","2019",3.6,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","N78","attività di ricerca, selezione, fornitura di personale","AS","arsenico (As)","A","annuale","2022M1","Gen-2022","2019","2019",0,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","N78","attività di ricerca, selezione, fornitura di personale","CU","rame (Cu)","A","annuale","2022M1","Gen-2022","2019","2019",3.7,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","N78","attività di ricerca, selezione, fornitura di personale","PB","piombo (Pb)","A","annuale","2022M1","Gen-2022","2019","2019",0.3,,
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","N78","attività di ricerca, selezione, fornitura di personale","POT","ozono troposferico (ton di potenziale di ozono troposferico POT)","A","annuale","2022M1","Gen-2022","2019","2019",44.4,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","N78","attività di ricerca, selezione, fornitura di personale","NF3","trifloruro di azoto","A","annuale","2022M1","Gen-2022","2019","2019",0,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","N79","attività dei servizi delle agenzie di viaggio, dei tour operator e servizi di prenotazione e attività correlate","COVNM","composti organici volatili non metanici","A","annuale","2022M1","Gen-2022","2019","2019",7.6,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","N79","attività dei servizi delle agenzie di viaggio, dei tour operator e servizi di prenotazione e attività correlate","PM2_5","particolato fine","A","annuale","2022M1","Gen-2022","2019","2019",4.2,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","N79","attività dei servizi delle agenzie di viaggio, dei tour operator e servizi di prenotazione e attività correlate","CD","cadmio (Cd)","A","annuale","2022M1","Gen-2022","2019","2019",0.1,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","N79","attività dei servizi delle agenzie di viaggio, dei tour operator e servizi di prenotazione e attività correlate","HG","mercurio (Hg)","A","annuale","2022M1","Gen-2022","2019","2019",0.1,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","N79","attività dei servizi delle agenzie di viaggio, dei tour operator e servizi di prenotazione e attività correlate","PFC","perfluorocarburi","A","annuale","2022M1","Gen-2022","2019","2019",0,,
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","N79","attività dei servizi delle agenzie di viaggio, dei tour operator e servizi di prenotazione e attività correlate","GRHO","effetto serra (ton di CO2 equivalenti)","A","annuale","2022M1","Gen-2022","2019","2019",44488.3,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","N80T82","servizi di investigazione e vigilanza, attività di servizi per edifici e per paesaggio, attività amministrative e di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese","N2O","protossido di azoto","A","annuale","2022M1","Gen-2022","2019","2019",30.1,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","N80T82","servizi di investigazione e vigilanza, attività di servizi per edifici e per paesaggio, attività amministrative e di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese","SOX","ossidi di zolfo","A","annuale","2022M1","Gen-2022","2019","2019",4.8,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","N80T82","servizi di investigazione e vigilanza, attività di servizi per edifici e per paesaggio, attività amministrative e di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese","CO","monossido di carbonio","A","annuale","2022M1","Gen-2022","2019","2019",927.6,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","N80T82","servizi di investigazione e vigilanza, attività di servizi per edifici e per paesaggio, attività amministrative e di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese","CO2_BM","anidride carbonica da biomassa utilizzata come combustibile","A","annuale","2022M1","Gen-2022","2019","2019",32745.7,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","N80T82","servizi di investigazione e vigilanza, attività di servizi per edifici e per paesaggio, attività amministrative e di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese","SF6","esafluoruri","A","annuale","2022M1","Gen-2022","2019","2019",0,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","OTQ","amministrazione pubblica e difesa, assicurazione sociale obbligatoria, istruzione, sanità e assistenza sociale","CH4","metano","A","annuale","2022M1","Gen-2022","2019","2019",294.3,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","OTQ","amministrazione pubblica e difesa, assicurazione sociale obbligatoria, istruzione, sanità e assistenza sociale","CH4","metano","A","annuale","2022M1","Gen-2022","2020","2020",297.9,"p","dato provvisorio"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","OTQ","amministrazione pubblica e difesa, assicurazione sociale obbligatoria, istruzione, sanità e assistenza sociale","NH3","ammoniaca","A","annuale","2022M1","Gen-2022","2019","2019",36.2,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","OTQ","amministrazione pubblica e difesa, assicurazione sociale obbligatoria, istruzione, sanità e assistenza sociale","NH3","ammoniaca","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","O","amministrazione pubblica e difesa, assicurazione sociale obbligatoria","CO2","anidride carbonica (escluso combustione da biomassa)","A","annuale","2022M1","Gen-2022","2019","2019",1656519.2,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","O","amministrazione pubblica e difesa, assicurazione sociale obbligatoria","CO2","anidride carbonica (escluso combustione da biomassa)","A","annuale","2022M1","Gen-2022","2020","2020",1620006.3,"p","dato provvisorio"
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","P","istruzione","SE","selenio (Se)","A","annuale","2022M1","Gen-2022","2019","2019",1.6,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","P","istruzione","SE","selenio (Se)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","Q","sanità e assistenza sociale","CR","cromo (Cr)","A","annuale","2022M1","Gen-2022","2019","2019",18.4,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","Q","sanità e assistenza sociale","CR","cromo (Cr)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","Q","sanità e assistenza sociale","NI","nichel (Ni)","A","annuale","2022M1","Gen-2022","2019","2019",9.9,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","Q","sanità e assistenza sociale","NI","nichel (Ni)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","Q","sanità e assistenza sociale","SF6","esafluoruri","A","annuale","2022M1","Gen-2022","2019","2019",2458.2,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","Q","sanità e assistenza sociale","SF6","esafluoruri","A","annuale","2022M1","Gen-2022","2020","2020",1948.1,"p","dato provvisorio"
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","Q","sanità e assistenza sociale","PAE","acidificazione (ton di potenziale acido equivalente PAE)","A","annuale","2022M1","Gen-2022","2019","2019",52.1,,
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","Q","sanità e assistenza sociale","PAE","acidificazione (ton di potenziale acido equivalente PAE)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","Q87_88","assistenza sociale","CH4","metano","A","annuale","2022M1","Gen-2022","2019","2019",44.3,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","Q87_88","assistenza sociale","CH4","metano","A","annuale","2022M1","Gen-2022","2020","2020",43.5,"p","dato provvisorio"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","Q87_88","assistenza sociale","NH3","ammoniaca","A","annuale","2022M1","Gen-2022","2019","2019",4.7,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","Q87_88","assistenza sociale","NH3","ammoniaca","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","Q87_88","assistenza sociale","PM10","particolato","A","annuale","2022M1","Gen-2022","2019","2019",45.5,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","Q87_88","assistenza sociale","PM10","particolato","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","RTU","attività artistiche, di intrattenimento e divertimento, riparazione di beni per la casa e altri servizi","HG","mercurio (Hg)","A","annuale","2022M1","Gen-2022","2019","2019",3.8,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","RTU","attività artistiche, di intrattenimento e divertimento, riparazione di beni per la casa e altri servizi","HG","mercurio (Hg)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","RTU","attività artistiche, di intrattenimento e divertimento, riparazione di beni per la casa e altri servizi","SE","selenio (Se)","A","annuale","2022M1","Gen-2022","2019","2019",7,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","RTU","attività artistiche, di intrattenimento e divertimento, riparazione di beni per la casa e altri servizi","SE","selenio (Se)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","R","attività artistiche, di intrattenimento e divertimento","N2O","protossido di azoto","A","annuale","2022M1","Gen-2022","2019","2019",17.1,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","R","attività artistiche, di intrattenimento e divertimento","N2O","protossido di azoto","A","annuale","2022M1","Gen-2022","2020","2020",13.2,"p","dato provvisorio"
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","R90T92","attività creative, artistiche e d'intrattenimento, attività di biblioteche, archivi, musei e altre attività culturali, attività riguardanti scommesse e case da gioco","AS","arsenico (As)","A","annuale","2022M1","Gen-2022","2019","2019",0.2,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","R90T92","attività creative, artistiche e d'intrattenimento, attività di biblioteche, archivi, musei e altre attività culturali, attività riguardanti scommesse e case da gioco","CU","rame (Cu)","A","annuale","2022M1","Gen-2022","2019","2019",169.8,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","R90T92","attività creative, artistiche e d'intrattenimento, attività di biblioteche, archivi, musei e altre attività culturali, attività riguardanti scommesse e case da gioco","PB","piombo (Pb)","A","annuale","2022M1","Gen-2022","2019","2019",12.9,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","R90T92","attività creative, artistiche e d'intrattenimento, attività di biblioteche, archivi, musei e altre attività culturali, attività riguardanti scommesse e case da gioco","HFC","idrofluorocarburi","A","annuale","2022M1","Gen-2022","2019","2019",12469.4,,
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","R90T92","attività creative, artistiche e d'intrattenimento, attività di biblioteche, archivi, musei e altre attività culturali, attività riguardanti scommesse e case da gioco","POT","ozono troposferico (ton di potenziale di ozono troposferico POT)","A","annuale","2022M1","Gen-2022","2019","2019",612.4,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","R90T92","attività creative, artistiche e d'intrattenimento, attività di biblioteche, archivi, musei e altre attività culturali, attività riguardanti scommesse e case da gioco","NF3","trifloruro di azoto","A","annuale","2022M1","Gen-2022","2019","2019",0,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","R93","attività sportive, di intrattenimento e di divertimento","N2O","protossido di azoto","A","annuale","2022M1","Gen-2022","2019","2019",9.9,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","R93","attività sportive, di intrattenimento e di divertimento","SOX","ossidi di zolfo","A","annuale","2022M1","Gen-2022","2019","2019",15,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","S","altre attività di servizi","CU","rame (Cu)","A","annuale","2022M1","Gen-2022","2019","2019",474.8,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","S","altre attività di servizi","CU","rame (Cu)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","S","altre attività di servizi","PB","piombo (Pb)","A","annuale","2022M1","Gen-2022","2019","2019",42.8,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","S","altre attività di servizi","PB","piombo (Pb)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","S","altre attività di servizi","POT","ozono troposferico (ton di potenziale di ozono troposferico POT)","A","annuale","2022M1","Gen-2022","2019","2019",7356.6,,
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","S","altre attività di servizi","POT","ozono troposferico (ton di potenziale di ozono troposferico POT)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","S","altre attività di servizi","NF3","trifloruro di azoto","A","annuale","2022M1","Gen-2022","2019","2019",0,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","S","altre attività di servizi","NF3","trifloruro di azoto","A","annuale","2022M1","Gen-2022","2020","2020",0,"p","dato provvisorio"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","S94","attività di organizzazioni associative","SOX","ossidi di zolfo","A","annuale","2022M1","Gen-2022","2019","2019",0.5,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","S94","attività di organizzazioni associative","CO","monossido di carbonio","A","annuale","2022M1","Gen-2022","2019","2019",112.6,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","S94","attività di organizzazioni associative","CO2_BM","anidride carbonica da biomassa utilizzata come combustibile","A","annuale","2022M1","Gen-2022","2019","2019",2029.3,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","S94","attività di organizzazioni associative","SF6","esafluoruri","A","annuale","2022M1","Gen-2022","2019","2019",0,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","S95","riparazione di computer e di beni per uso personale e per la casa","CO2","anidride carbonica (escluso combustione da biomassa)","A","annuale","2022M1","Gen-2022","2019","2019",90621.8,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","S96","altre attività di servizi personali","CO","monossido di carbonio","A","annuale","2022M1","Gen-2022","2019","2019",426,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","S96","altre attività di servizi personali","CR","cromo (Cr)","A","annuale","2022M1","Gen-2022","2019","2019",15.3,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","S96","altre attività di servizi personali","NI","nichel (Ni)","A","annuale","2022M1","Gen-2022","2019","2019",10.4,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","S96","altre attività di servizi personali","CO2_BM","anidride carbonica da biomassa utilizzata come combustibile","A","annuale","2022M1","Gen-2022","2019","2019",12128.5,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","S96","altre attività di servizi personali","SF6","esafluoruri","A","annuale","2022M1","Gen-2022","2019","2019",0,,
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","S96","altre attività di servizi personali","PAE","acidificazione (ton di potenziale acido equivalente PAE)","A","annuale","2022M1","Gen-2022","2019","2019",22.1,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","CO2","anidride carbonica (escluso combustione da biomassa)","A","annuale","2022M1","Gen-2022","2019","2019",0,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","CO2","anidride carbonica (escluso combustione da biomassa)","A","annuale","2022M1","Gen-2022","2020","2020",0,"p","dato provvisorio"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","NOX","ossidi di azoto","A","annuale","2022M1","Gen-2022","2019","2019",0,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","NOX","ossidi di azoto","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","R90T92","attività creative, artistiche e d'intrattenimento, attività di biblioteche, archivi, musei e altre attività culturali, attività riguardanti scommesse e case da gioco","CO","monossido di carbonio","A","annuale","2022M1","Gen-2022","2019","2019",189.2,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","R90T92","attività creative, artistiche e d'intrattenimento, attività di biblioteche, archivi, musei e altre attività culturali, attività riguardanti scommesse e case da gioco","CR","cromo (Cr)","A","annuale","2022M1","Gen-2022","2019","2019",6.7,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","R90T92","attività creative, artistiche e d'intrattenimento, attività di biblioteche, archivi, musei e altre attività culturali, attività riguardanti scommesse e case da gioco","CO2_BM","anidride carbonica da biomassa utilizzata come combustibile","A","annuale","2022M1","Gen-2022","2019","2019",6518.4,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","R90T92","attività creative, artistiche e d'intrattenimento, attività di biblioteche, archivi, musei e altre attività culturali, attività riguardanti scommesse e case da gioco","SF6","esafluoruri","A","annuale","2022M1","Gen-2022","2019","2019",0,,
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","R90T92","attività creative, artistiche e d'intrattenimento, attività di biblioteche, archivi, musei e altre attività culturali, attività riguardanti scommesse e case da gioco","PAE","acidificazione (ton di potenziale acido equivalente PAE)","A","annuale","2022M1","Gen-2022","2019","2019",10.3,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","R93","attività sportive, di intrattenimento e di divertimento","CH4","metano","A","annuale","2022M1","Gen-2022","2019","2019",15.7,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","R93","attività sportive, di intrattenimento e di divertimento","NH3","ammoniaca","A","annuale","2022M1","Gen-2022","2019","2019",3,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","R93","attività sportive, di intrattenimento e di divertimento","PM10","particolato","A","annuale","2022M1","Gen-2022","2019","2019",456.9,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","R93","attività sportive, di intrattenimento e di divertimento","HFC","idrofluorocarburi","A","annuale","2022M1","Gen-2022","2019","2019",10829.1,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","S","altre attività di servizi","CR","cromo (Cr)","A","annuale","2022M1","Gen-2022","2019","2019",21.6,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","S","altre attività di servizi","CR","cromo (Cr)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","S","altre attività di servizi","NI","nichel (Ni)","A","annuale","2022M1","Gen-2022","2019","2019",13.8,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","S","altre attività di servizi","NI","nichel (Ni)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","S","altre attività di servizi","SF6","esafluoruri","A","annuale","2022M1","Gen-2022","2019","2019",0,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","S","altre attività di servizi","SF6","esafluoruri","A","annuale","2022M1","Gen-2022","2020","2020",0,"p","dato provvisorio"
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","S","altre attività di servizi","PAE","acidificazione (ton di potenziale acido equivalente PAE)","A","annuale","2022M1","Gen-2022","2019","2019",30.6,,
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","S","altre attività di servizi","PAE","acidificazione (ton di potenziale acido equivalente PAE)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","S94","attività di organizzazioni associative","NH3","ammoniaca","A","annuale","2022M1","Gen-2022","2019","2019",1.5,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","S94","attività di organizzazioni associative","PM10","particolato","A","annuale","2022M1","Gen-2022","2019","2019",9.3,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","S94","attività di organizzazioni associative","AS","arsenico (As)","A","annuale","2022M1","Gen-2022","2019","2019",0.1,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","S94","attività di organizzazioni associative","CU","rame (Cu)","A","annuale","2022M1","Gen-2022","2019","2019",62,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","S94","attività di organizzazioni associative","HFC","idrofluorocarburi","A","annuale","2022M1","Gen-2022","2019","2019",7780.2,,
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","S94","attività di organizzazioni associative","POT","ozono troposferico (ton di potenziale di ozono troposferico POT)","A","annuale","2022M1","Gen-2022","2019","2019",215.2,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","S94","attività di organizzazioni associative","NF3","trifloruro di azoto","A","annuale","2022M1","Gen-2022","2019","2019",0,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","S95","riparazione di computer e di beni per uso personale e per la casa","NI","nichel (Ni)","A","annuale","2022M1","Gen-2022","2019","2019",2.1,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","S96","altre attività di servizi personali","AS","arsenico (As)","A","annuale","2022M1","Gen-2022","2019","2019",3.5,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","S96","altre attività di servizi personali","CU","rame (Cu)","A","annuale","2022M1","Gen-2022","2019","2019",310.9,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","S96","altre attività di servizi personali","PB","piombo (Pb)","A","annuale","2022M1","Gen-2022","2019","2019",30.4,,
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","S96","altre attività di servizi personali","POT","ozono troposferico (ton di potenziale di ozono troposferico POT)","A","annuale","2022M1","Gen-2022","2019","2019",4404.4,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","S96","altre attività di servizi personali","NF3","trifloruro di azoto","A","annuale","2022M1","Gen-2022","2019","2019",0,,
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","T","attività di famiglie e convivenze come datori di lavoro per personale domestico, produzione di beni e servizi indifferenziati per uso proprio da parte di famiglie e convivenze","PAE","acidificazione (ton di potenziale acido equivalente PAE)","A","annuale","2022M1","Gen-2022","2019","2019",0,,
